1001 Carrie        Morales       10713 View Wy.           Los Angeles                   CA   90097  75   5
2223                                                                                    CA          30   8
2223                                                                                    CA          110  10
2224 Maria         Gonzales      10170 Maple Dr.          San Jose                      CA   95191  70   4
2224                                                                                    CA          45   6
2224                                                                                    CA          110  9
2224                                                                                    CA          25   9
2224                                                                                    CA          95   12
2225 Patrick       Reynolds      15698 Seventh Dr.        Coulterville                  CA   95311  55   9
2226 Michelle      Hicks         1136 Forest St.          Beaver Bay                    MN   55601  75   10
2228 Jessica       Wilson        10534 Laurel Ct.         Capay                         CA   95607  105  1
2229 Robert        Ellis         15160 Hill Blvd.         Shasta Lake                   CA   96079  100  1
2229                                                                                    CA          85   4
2229                                                                                    CA          150  4
2229                                                                                    CA          30   7
2229                                                                                    CA          95   10
2230 Michelle      Marshall      16493 Jefferson St.      Blue Jay                      CA   92317  80   6
2230                                                                                    CA          60   8
2230                                                                                    CA          90   12
2232 Rebecca       Bradley       16621 Mill Dr.           Los Angeles                   CA   90012  105  1
2232                                                                                    CA          65   10
2232                                                                                    CA          30   11
2232                                                                                    CA          90   12
2235 Eric          Lane          17597 Valley Wy.         Sanger                        CA   93657  145  1
2235                                                                                    CA          110  4
2235                                                                                    CA          30   4
2235                                                                                    CA          85   4
2235                                                                                    CA          15   7
2236 Lori          Turner        10158 9th St.            Fruitland                     ID   83619  135  5
2237 Nicole        Bailey        12773 Adams Dr.          Carmichael                    CA   95609  40   2
2237                                                                                    CA          80   8
2237                                                                                    CA          30   10
2239 Karen         Kennedy       8536 Maple Dr.           Grandview                     WA   98930  80   7
2239                                                                                    WA          105  7
2241 Pamela        Gray          16701 6th Wy.            Cornelius                     OR   97113  55   1
2241                                                                                    OR          95   4
2241                                                                                    OR          65   5
2241                                                                                    OR          15   10
2242 Susan         Patterson     11860 Fourth Blvd.       Pine Forge                    PA   19548  135  2
2244 Timothy       Ramos         15270 Twelfth Dr.        Walland                       TN   37886  50   3
2244                                                                                    TN          105  10
2246 Andrew        Ferguson      17754 2nd Wy.            Cedar Ridge                   CA   95924  55   4
2246                                                                                    CA          90   4
2246                                                                                    CA          70   8
2246                                                                                    CA          95   10
2246                                                                                    CA          155  12
2247 Jeremy        Mcdonald      4749 Maple St.           Alpaugh                       CA   93201  45   3
2247                                                                                    CA          105  5
2247                                                                                    CA          45   7
2247                                                                                    CA          115  8
2249 Angela        Rogers        4663 Birch Dr.           Fullerton                     CA   92838  30   7
2250 Dawn          Washington    7038 Sycamore Dr.        Mather                        CA   95655  105  4
2251 Donald        Sanders       3986 Madison St.         Oakland                       CA   94611  20   8
2251                                                                                    CA          60   10
2251                                                                                    CA          100  12
2252 Tina          Moore         3188 Second Dr.          Milroy                        PA   17063  50   5
2252                                                                                    PA          40   10
2253 Anthony       Simpson       11369 Mill Wy.           Lemon Grove                   CA   91946  165  1
2253                                                                                    CA          110  10
2254 Sharon        Powell        18316 Center Dr.         Elk                           CA   95432  115  8
2254                                                                                    CA          100  10
2254                                                                                    CA          60   11
2254                                                                                    CA          40   12
2255 Bryan         Hicks         15983 11th Wy.           Ventura                       CA   93009  60   2
2256 Holly         Powell        5002 Sixth Wy.           Wolf Creek                    OR   97497  60   8
2256                                                                                    OR          100  10
2257 Todd          Hart          5198 11th St.            Fort Covington                NY   12937  100  6
2257                                                                                    NY          100  7
2257                                                                                    NY          120  7
2257                                                                                    NY          5    8
2257                                                                                    NY          90   8
2258 Melanie       Taylor        5006 Eighth St.          San Antonio                   TX   78212  45   2
2258                                                                                    TX          25   3
2261 Patrick       Campbell      18964 Eleventh St.       Sammamish                     WA   98074  115  3
2261                                                                                    WA          65   4
2261                                                                                    WA          70   5
2261                                                                                    WA          75   6
2261                                                                                    WA          110  10
2262 Jason         Gomez         3592 8th St.             Old Station                   CA   96071  55   1
2262                                                                                    CA          90   8
2262                                                                                    CA          50   9
2264 April         Fisher        13251 Lincoln Wy.        Portland                      OR   97271  55   1
2264                                                                                    OR          10   3
2264                                                                                    OR          90   7
2264                                                                                    OR          70   9
2266 Douglas       Cooper        6603 Broadway St.        Hampton                       VA   23663  100  1
2266                                                                                    VA          115  2
2266                                                                                    VA          90   10
2268 Donald        Perkins       17776 Fifteenth Dr.      Indio                         CA   92203  50   1
2268                                                                                    CA          80   4
2268                                                                                    CA          135  9
2272 Melanie       Lee           13667 Maple Wy.          Mojave                        CA   93501  75   2
2272                                                                                    CA          40   3
2272                                                                                    CA          120  4
2272                                                                                    CA          75   4
2272                                                                                    CA          125  12
2273 Larry         Rogers        4209 Dogwood Dr.         Santa Maria                   CA   93456  85   7
2273                                                                                    CA          80   10
2273                                                                                    CA          120  11
2273                                                                                    CA          25   11
2273                                                                                    CA          105  12
2274 Shane         Rodriguez     14444 Hill Wy.           Stayton                       OR   97383  65   2
2274                                                                                    OR          100  4
2274                                                                                    OR          45   5
2275 Tanya         Coleman       2052 Woodland Wy.        Brogan                        OR   97903  60   4
2276 Andrew        Ford          1312 Third Dr.           Ahwahnee                      CA   93601  100  1
2276                                                                                    CA          20   5
2276                                                                                    CA          145  9
2277 Richard       Coleman       11576 Lee Wy.            Rock Island                   WA   98850  110  2
2277                                                                                    WA          100  3
2277                                                                                    WA          75   3
2277                                                                                    WA          100  8
2277                                                                                    WA          95   12
2278 Shawn         Lopez         6912 6th Dr.             Blue Jay                      CA   92317  105  1
2278                                                                                    CA          75   5
2278                                                                                    CA          85   6
2278                                                                                    CA          70   6
2282 James         Matthews      3608 5th Blvd.           Walland                       TN   37886  50   9
2282                                                                                    TN          85   9
2282                                                                                    TN          40   10
2282                                                                                    TN          70   12
2283 Deborah       Powell        15980 Third St.          Bondurant                     WY   82922  35   4
2283                                                                                    WY          85   6
2283                                                                                    WY          80   8
2283                                                                                    WY          75   8
2283                                                                                    WY          130  9
2284 Julie         Gibson        14011 Twelfth Ct.        Kaumakani                     HI   96747  55   1
2284                                                                                    HI          75   2
2284                                                                                    HI          105  2
2284                                                                                    HI          55   3
2284                                                                                    HI          90   7
2285 Joshua        Rodriguez     16538 15th Dr.           Fullerton                     CA   92838  55   5
2285                                                                                    CA          5    6
2285                                                                                    CA          75   9
2286 Peter         Patterson     16413 12th Blvd.         Sultana                       CA   93666  100  2
2286                                                                                    CA          160  2
2286                                                                                    CA          110  8
2286                                                                                    CA          90   8
2287 Cynthia       Robinson      3255 Seventh Wy.         Valyermo                      CA   93563  100  9
2288 Michael       Phillips      16428 Chestnut St.       Walnut Creek                  CA   94597  30   3
2288                                                                                    CA          55   7
2288                                                                                    CA          20   9
2288                                                                                    CA          35   12
2289 Todd          Freeman       19845 11th St.           Lahaina                       HI   96761  110  7
2290 Douglas       Baker         6468 Center Blvd.        Honolulu                      HI   96821  25   3
2290                                                                                    HI          110  4
2290                                                                                    HI          40   12
2291 Pamela        Mcdonald      5890 Sixth Wy.           San Francisco                 CA   94166  25   2
2291                                                                                    CA          100  3
2291                                                                                    CA          130  3
2293 Lisa          Peterson      17764 8th Dr.            Ventura                       CA   93005  30   8
2293                                                                                    CA          100  12
2294 Laura         Gordon        2093 Dogwood Dr.         Grants Pass                   OR   97527  80   7
2294                                                                                    OR          80   10
2294                                                                                    OR          55   11
2294                                                                                    OR          40   11
2294                                                                                    OR          65   12
2295 Carrie        Hall          1504 8th St.             Hamilton City                 CA   95951  50   4
2295                                                                                    CA          125  5
2295                                                                                    CA          105  6
2297 Stephen       White         17129 Hill Wy.           Lake Isabella                 CA   93240  25   5
2297                                                                                    CA          20   10
2300 Joshua        Stevens       16097 Center Dr.         El Monte                      CA   91735  45   7
2300                                                                                    CA          50   10
2300                                                                                    CA          115  11
2303 Adam          Palmer        3195 Miller Ct.          Portland                      OR   97210  15   4
2303                                                                                    OR          100  8
2303                                                                                    OR          85   9
2303                                                                                    OR          35   12
2303                                                                                    OR          75   12
2305 Crystal       Carter        5811 Lincoln Wy.         San Jose                      CA   95101  85   12
2306 Benjamin      Barnes        4607 Center Ct.          Inglewood                     CA   90303  40   2
2306                                                                                    CA          65   8
2306                                                                                    CA          105  8
2306                                                                                    CA          80   12
2307 Carrie        Rogers        12405 Davis St.          Sperry                        OK   74073  15   1
2308 Timothy       Diaz          6216 Mill Wy.            Los Gatos                     CA   95030  55   11
2308                                                                                    CA          75   11
2309 Patricia      Wilson        15785 10th Blvd.         Lemon Grove                   CA   91946  45   5
2309                                                                                    CA          30   8
2310 Jose          Morales       15807 3rd Dr.            Loma Mar                      CA   94021  30   3
2311 Shawn         Wilson        19256 River Dr.          Lawndale                      CA   90261  20   1
2311                                                                                    CA          100  1
2311                                                                                    CA          20   1
2311                                                                                    CA          35   4
2311                                                                                    CA          10   9
2313 Aaron         Price         697 Dogwood Dr.          North Charleston              SC   29415  70   5
2315 Brenda        Cox           6352 Ninth Wy.           Beverly Hills                 CA   90209  5    1
2315                                                                                    CA          50   2
2315                                                                                    CA          115  2
2315                                                                                    CA          35   5
2315                                                                                    CA          80   11
2316 Stacy         Olson         17806 West St.           Mojave                        CA   93501  110  3
2316                                                                                    CA          95   6
2316                                                                                    CA          30   11
2316                                                                                    CA          85   12
2317 Jose          Williams      3668 12th Dr.            Seeley                        CA   92273  110  2
2317                                                                                    CA          50   4
2319 Keith         Porter        730 Lincoln Dr.          Sanger                        CA   93657  75   2
2320 Shawn         Marshall      14683 10th St.           McFarland                     CA   93250  15   1
2320                                                                                    CA          80   1
2320                                                                                    CA          85   4
2320                                                                                    CA          35   5
2320                                                                                    CA          130  12
2321 James         Jones         10443 Ridge Blvd.        Grants Pass                   OR   97526  55   1
2321                                                                                    OR          75   5
2321                                                                                    OR          95   7
2321                                                                                    OR          70   8
2321                                                                                    OR          75   12
2322 April         Spencer       7571 12th Wy.            Woodland Hills                CA   91371  65   8
2323 Nicole        Sullivan      2804 15th Wy.            Fulton                        CA   95439  130  1
2323                                                                                    CA          70   7
2323                                                                                    CA          95   9
2323                                                                                    CA          55   12
2324 Peter         Smith         692 North Dr.            Ventura                       CA   93009  50   5
2324                                                                                    CA          95   9
2324                                                                                    CA          65   12
2327 Paul          Parker        6777 Davis Wy.           Noatak                        AK   99761  70   5
2327                                                                                    AK          35   6
2329 Jerry         Reed          10813 Chestnut Dr.       Ruby                          AK   99768  115  7
2329                                                                                    AK          120  7
2330 Tara          Butler        360 Franklin Dr.         Tacoma                        WA   98421  95   3
2330                                                                                    WA          30   4
2330                                                                                    WA          75   10
2331 Joseph        Watson        3509 College St.         McCloud                       CA   96057  110  3
2331                                                                                    CA          60   4
2331                                                                                    CA          25   6
2332 Matthew       Reyes         16854 Chestnut Wy.       Barrigada                     GU   96921  55   1
2332                                                                                    GU          45   1
2332                                                                                    GU          160  9
2332                                                                                    GU          55   12
2333 Elizabeth     Ford          4143 Cherry St.          Yermo                         CA   92398  90   2
2336 Sandra        Alexander     16581 Sunset Wy.         Arlington                     TX   76003  85   3
2337 Troy          Hall          8545 Church Dr.          Bakersfield                   CA   93308  15   1
2337                                                                                    CA          115  2
2337                                                                                    CA          45   4
2337                                                                                    CA          5    12
2338 Andrew        Hudson        5656 Wilson Dr.          Indianola                     WA   98342  95   11
2339 Keith         Rogers        2930 Sycamore Wy.        Kennewick                     WA   99336  80   5
2340 Patricia      Gibson        2525 12th Blvd.          Nicolaus                      CA   95659  80   9
2340                                                                                    CA          50   12
2343 Jason         Fisher        10733 Green Dr.          Columbia                      SD   57433  25   7
2344 Angela        Cole          1844 5th St.             York                          ND   58386  50   1
2344                                                                                    ND          100  3
2344                                                                                    ND          70   5
2344                                                                                    ND          80   6
2344                                                                                    ND          80   10
2345 Donna         Knight        19280 Oak St.            Los Angeles                   CA   90045  70   1
2345                                                                                    CA          95   6
2345                                                                                    CA          90   12
2346 Gary          Gonzales      11792 Maple Dr.          Alameda                       CA   94502  90   3
2346                                                                                    CA          110  4
2346                                                                                    CA          40   7
2346                                                                                    CA          75   8
2346                                                                                    CA          55   8
2347 Gary          Brooks        767 Sunset Dr.           Long Beach                    CA   90845  75   1
2347                                                                                    CA          65   2
2347                                                                                    CA          85   2
2347                                                                                    CA          55   10
2348 Keith         Wright        11855 Poplar Wy.         Santa Barbara                 CA   93140  95   6
2348                                                                                    CA          55   6
2348                                                                                    CA          55   8
2348                                                                                    CA          65   9
2348                                                                                    CA          85   12
2350 Edward        Robinson      14752 Birch Dr.          Oakland                       CA   94606  90   1
2350                                                                                    CA          35   2
2350                                                                                    CA          85   3
2350                                                                                    CA          85   10
2350                                                                                    CA          30   11
2351 Dawn          Fisher        1042 Fifth Dr.           Ethel                         WA   98542  110  11
2352 Michael       Freeman       12595 Chestnut Wy.       Easton                        WA   98925  135  2
2352                                                                                    WA          95   4
2352                                                                                    WA          90   12
2355 Amanda        Foster        18789 Main Dr.           Boulder Creek                 CA   95006  45   5
2355                                                                                    CA          85   10
2355                                                                                    CA          45   11
2356 John          Wilson        16771 Cedar Wy.          Portland                      OR   97271  35   3
2356                                                                                    OR          55   3
2356                                                                                    OR          5    12
2356                                                                                    OR          25   12
2356                                                                                    OR          80   12
2361 Melanie       Walker        8565 Dogwood St.         Laton                         CA   93242  70   3
2361                                                                                    CA          110  7
2361                                                                                    CA          65   8
2362 Joshua        Webb          4312 Sycamore Wy.        Santa Barbara                 CA   93150  65   7
2362                                                                                    CA          70   7
2365 Charles       Murray        868 Mill Blvd.           Houston                       TX   77041  60   1
2365                                                                                    TX          115  5
2365                                                                                    TX          75   7
2365                                                                                    TX          60   9
2367 Troy          Cole          9191 Laurel Dr.          Los Gatos                     CA   95030  10   4
2367                                                                                    CA          80   9
2369 Kimberly      Sanchez       12798 Cedar Wy.          Neptune                       NJ   07754  5    12
2371 Jeffrey       Foster        19047 8th Dr.            Seattle                       WA   98131  90   2
2371                                                                                    WA          75   3
2371                                                                                    WA          35   3
2371                                                                                    WA          65   3
2371                                                                                    WA          35   10
2374 Jennifer      Rice          11245 Railroad Ct.       Toledo                        WA   98591  80   3
2374                                                                                    WA          70   5
2374                                                                                    WA          80   6
2374                                                                                    WA          90   9
2375 Tracy         Murray        7258 Madison Wy.         Richmond                      CA   94802  95   3
2375                                                                                    CA          90   5
2378 Jose          Knight        19230 Fifteenth St.      Bryn Mawr                     CA   92318  125  3
2378                                                                                    CA          75   10
2380 Andrea        Roberts       13895 Pine Dr.           Goldsboro                     NC   27532  75   4
2380                                                                                    NC          30   5
2380                                                                                    NC          80   12
2381 Troy          Harper        10946 Chestnut St.       Sunnyvale                     CA   94087  5    1
2381                                                                                    CA          65   3
2381                                                                                    CA          125  4
2381                                                                                    CA          95   11
2381                                                                                    CA          75   12
2382 John          James         6507 Locust St.          Washington                    DC   20424  80   4
2382                                                                                    DC          35   9
2383 Pamela        Walker        15061 Center Wy.         Fountain City                 IN   47341  110  12
2384 Jessica       Hudson        14938 Mill Dr.           Bakersfield                   CA   93380  85   4
2384                                                                                    CA          35   5
2384                                                                                    CA          50   11
2384                                                                                    CA          65   12
2386 Anthony       Stevens       9539 Forest Wy.          Makawao                       HI   96768  60   2
2386                                                                                    HI          5    2
2386                                                                                    HI          50   5
2387 David         Edwards       13650 Second St.         Hemet                         CA   92543  115  1
2387                                                                                    CA          95   2
2387                                                                                    CA          5    3
2387                                                                                    CA          130  12
2388 Danielle      Spencer       11029 Eleventh St.       Santa Barbara                 CA   93108  85   3
2388                                                                                    CA          55   10
2389 Dennis        Henry         1526 Walnut St.          Oceano                        CA   93445  55   3
2389                                                                                    CA          120  4
2389                                                                                    CA          75   5
2389                                                                                    CA          80   6
2391 Michelle      Fisher        434 Oak Wy.              Montgomery                    AL   36111  130  1
2391                                                                                    AL          90   6
2391                                                                                    AL          85   11
2392 Charles       Cole          10799 12th Wy.           Hollister                     CA   95023  110  3
2392                                                                                    CA          95   5
2392                                                                                    CA          90   6
2392                                                                                    CA          125  11
2395 Jeffrey       Duncan        14553 Laurel St.         Christmas                     FL   32709  90   11
2395                                                                                    FL          90   12
2396 Tara          Stephens      4001 West Dr.            Kennewick                     WA   99336  75   6
2398 Peter         Jackson       4771 Woodland Blvd.      Kiana                         AK   99749  100  3
2398                                                                                    AK          105  5
2398                                                                                    AK          110  9
2400 Karen         Perez         19192 South St.          Walland                       TN   37886  75   1
2400                                                                                    TN          65   8
2400                                                                                    TN          95   9
2401 Stephen       Mitchell      2495 Twelfth Wy.         Oak View                      CA   93022  85   1
2401                                                                                    CA          65   3
2401                                                                                    CA          115  3
2401                                                                                    CA          70   11
2401                                                                                    CA          125  12
2402 Stephanie     Grant         12231 Cedar St.          Tacoma                        WA   98481  100  5
2402                                                                                    WA          45   6
2402                                                                                    WA          55   7
2402                                                                                    WA          30   10
2404 Brian         Jackson       13623 Oak Wy.            Fountain Valley               CA   92728  110  2
2405 Charles       Boyd          7410 3rd St.             Santa Monica                  CA   90402  160  5
2405                                                                                    CA          35   11
2408 Paul          Flores        13914 River St.          Otis Orchards                 WA   99027  20   1
2408                                                                                    WA          10   4
2408                                                                                    WA          85   6
2408                                                                                    WA          115  7
2409 Kelly         Ward          13328 Broadway St.       Abercrombie                   ND   58001  100  5
2409                                                                                    ND          50   8
2409                                                                                    ND          30   9
2409                                                                                    ND          120  11
2409                                                                                    ND          55   12
2410 Justin        Murray        16875 11th Ct.           Darwin                        CA   93522  90   6
2410                                                                                    CA          65   11
2411 Susan         Gibson        4448 Highland Wy.        Kasigluk                      AK   99609  65   1
2411                                                                                    AK          45   1
2411                                                                                    AK          5    3
2411                                                                                    AK          80   6
2411                                                                                    AK          115  12
2412 Anthony       Hall          10557 Cedar Wy.          Fowler                        CA   93625  55   5
2412                                                                                    CA          55   7
2412                                                                                    CA          135  10
2412                                                                                    CA          65   12
2414 Patricia      Thomas        575 Lake Wy.             Portland                      OR   97210  110  3
2414                                                                                    OR          45   4
2415 Scott         Henderson     10796 Seventh Dr.        Santa Barbara                 CA   93108  40   10
2415                                                                                    CA          110  12
2416 Denise        Andrews       9966 Sunset St.          Sacramento                    CA   95894  90   11
2416                                                                                    CA          120  12
2416                                                                                    CA          85   12
2417 Todd          Morgan        18649 Main St.           Indio                         CA   92203  40   10
2417                                                                                    CA          75   11
2419 Dennis        Miller        10900 Poplar St.         Orinda                        CA   94563  35   1
2419                                                                                    CA          10   7
2419                                                                                    CA          85   10
2419                                                                                    CA          15   10
2420 Jerry         Berry         10139 Cedar Dr.          Bostwick                      FL   32007  140  1
2420                                                                                    FL          50   2
2420                                                                                    FL          65   3
2420                                                                                    FL          85   10
2420                                                                                    FL          135  11
2421 Brandon       Sanders       1953 Wilson Dr.          Bly                           OR   97622  95   2
2421                                                                                    OR          45   4
2421                                                                                    OR          60   5
2421                                                                                    OR          35   9
2421                                                                                    OR          95   9
2425 Angela        Warren        11256 Park Wy.           San Francisco                 CA   94107  45   3
2425                                                                                    CA          50   4
2425                                                                                    CA          45   8
2429 Christina     Mills         3680 Lincoln Wy.         Hemet                         CA   92543  110  5
2429                                                                                    CA          35   11
2429                                                                                    CA          80   11
2430 Tonya         Sanchez       10266 East St.           Portland                      OR   97210  35   3
2430                                                                                    OR          95   11
2431 Laura         Adams         16090 River Dr.          Sun City                      CA   92586  110  4
2431                                                                                    CA          25   5
2431                                                                                    CA          20   8
2434 Craig         Shaw          10399 Cherry Dr.         Shaniko                       OR   97057  40   1
2434                                                                                    OR          85   3
2434                                                                                    OR          115  5
2434                                                                                    OR          90   7
2435 Brenda        Griffin       10513 Davis Dr.          Dallas                        TX   75285  40   2
